Rvv,muvv,mupv,sigmav,C,conv_status
0.1, 1.0, 1.0, 0.31, 0.24052009799146407, true
0.1, 1.0, 0.96, 0.24, 0.24022031137933628, true
0.1, 1.0, 0.84, 0.27, 0.24042422680605896, true
0.1, 1.0, 0.92, 0.05, 0.22938815967003176, true
0.1, 1.0, 1.0, 0.12, 0.2373217174876787, true
0.1, 1.0, 0.96, 0.16, 0.23914278169126038, true
0.1, 1.0, 0.88, 0.15, 0.23903920657708472, true
0.1, 1.0, 0.84, 0.32, 0.24055762936177405, true
0.1, 1.0, 1.0, 0.24, 0.24019881227529521, true
0.1, 1.0, 0.96, 0.13, 0.2380841532528103, true
0.1, 1.0, 0.96, 0.33, 0.24055115560936396, true
0.1, 1.0, 1.0, 0.34, 0.2405509211712137, true
0.1, 1.0, 1.0, 0.28, 0.2404121936731662, true
0.1, 1.0, 0.96, 0.09, 0.2343481763803179, true
0.1, 1.0, 0.96, 0.25, 0.240291892700177, true
0.1, 1.0, 1.0, 0.32, 0.24053155520511058, true
0.1, 1.0, 0.88, 0.26, 0.24037512552656892, true
0.1, 1.0, 0.88, 0.1, 0.236110443236612, true
0.1, 1.0, 0.96, 0.11, 0.23660357012809957, true
0.1, 1.0, 0.96, 0.0, 0.22245503703703715, true
0.1, 1.0, 0.92, 0.09, 0.23480277793050378, true
0.1, 1.0, 0.92, 0.24, 0.2402433945541027, true
0.1, 1.0, 0.84, 0.23, 0.24023096066038022, true
0.1, 1.0, 0.96, 0.2, 0.2398916382835579, true
0.1, 1.0, 1.0, 0.04, 0.2276854824217062, true
0.1, 1.0, 1.0, 0.2, 0.23983638394304407, true
0.1, 1.0, 0.88, 0.03, 0.22648242084994608, true
0.1, 1.0, 0.88, 0.04, 0.22794757106474342, true
0.1, 1.0, 0.88, 0.23, 0.24020364754289836, true
0.1, 1.0, 0.92, 0.01, 0.22365559949614014, true
0.1, 1.0, 0.84, 0.25, 0.24032781096147807, true
0.1, 1.0, 0.96, 0.1, 0.23568309813144642, true
0.1, 1.0, 1.0, 0.05, 0.229151391660773, true
0.1, 1.0, 0.92, 0.03, 0.22641929285727894, true
0.1, 1.0, 0.96, 0.03, 0.22635829939958566, true
0.1, 1.0, 1.0, 0.13, 0.23792080668755752, true
0.1, 1.0, 0.96, 0.05, 0.22926748409499317, true
